,prob,eng
286,3.3333333333333335e-05,-655.34299
287,3.3333333333333335e-05,-655.20447
288,0.0004,-655.17301
289,3.3333333333333335e-05,-654.9122
290,6.666666666666667e-05,-654.78324
291,0.0001,-654.76961
292,3.3333333333333335e-05,-654.76802
293,0.00013333333333333334,-654.63642
294,3.3333333333333335e-05,-654.5071
295,3.3333333333333335e-05,-654.32603
296,6.666666666666667e-05,-654.24681
297,3.3333333333333335e-05,-654.22935
298,6.666666666666667e-05,-654.18495
299,0.0002666666666666667,-654.17278
300,3.3333333333333335e-05,-654.15237
301,3.3333333333333335e-05,-653.98397
302,3.3333333333333335e-05,-653.8917
303,3.3333333333333335e-05,-653.88987
304,3.3333333333333335e-05,-653.87749
305,0.0001,-653.87573
306,3.3333333333333335e-05,-653.60947
307,3.3333333333333335e-05,-653.41897
308,3.3333333333333335e-05,-653.40044
309,3.3333333333333335e-05,-653.37279
310,3.3333333333333335e-05,-653.31466
311,3.3333333333333335e-05,-653.21004
312,3.3333333333333335e-05,-653.17308
313,3.3333333333333335e-05,-653.05735
314,3.3333333333333335e-05,-653.05227
315,3.3333333333333335e-05,-652.99452
316,0.00016666666666666666,-652.95063
317,3.3333333333333335e-05,-652.94441
318,3.3333333333333335e-05,-652.91161
319,6.666666666666667e-05,-652.91041
320,3.3333333333333335e-05,-652.8687
321,0.0001,-652.83446
322,3.3333333333333335e-05,-652.80311
323,0.00013333333333333334,-652.78469
324,3.3333333333333335e-05,-652.65185
325,0.0001,-652.60451
326,0.0003333333333333333,-652.59932
327,0.0003333333333333333,-652.50631
328,3.3333333333333335e-05,-652.48414
329,0.0003,-652.47206
330,6.666666666666667e-05,-652.23055
331,3.3333333333333335e-05,-652.18399
332,3.3333333333333335e-05,-652.107
333,3.3333333333333335e-05,-652.05904
334,0.00013333333333333334,-652.05841
335,3.3333333333333335e-05,-652.00271
336,3.3333333333333335e-05,-652.00115
337,3.3333333333333335e-05,-651.93923
338,0.0004333333333333333,-651.92717
339,6.666666666666667e-05,-651.86928
340,0.00013333333333333334,-651.81444
341,3.3333333333333335e-05,-651.76275
342,3.3333333333333335e-05,-651.7083
343,3.3333333333333335e-05,-651.70762
344,0.0008333333333333334,-651.66664
345,6.666666666666667e-05,-651.45422
346,6.666666666666667e-05,-651.40594
347,0.0001,-651.39406
348,0.0003333333333333333,-651.34562
349,6.666666666666667e-05,-651.21576
350,6.666666666666667e-05,-651.20961
351,0.0001,-651.16494
352,3.3333333333333335e-05,-651.15806
353,0.0008333333333333334,-651.15181
354,6.666666666666667e-05,-651.135
355,3.3333333333333335e-05,-651.13488
356,3.3333333333333335e-05,-651.08369
357,6.666666666666667e-05,-651.08134
358,3.3333333333333335e-05,-651.04697
359,3.3333333333333335e-05,-651.008
360,3.3333333333333335e-05,-650.98169
361,3.3333333333333335e-05,-650.90814
362,3.3333333333333335e-05,-650.86528
363,3.3333333333333335e-05,-650.86274
364,0.00023333333333333333,-650.86149
365,3.3333333333333335e-05,-650.81957
366,3.3333333333333335e-05,-650.81682
367,3.3333333333333335e-05,-650.79086
368,3.3333333333333335e-05,-650.71405
369,3.3333333333333335e-05,-650.63145
370,3.3333333333333335e-05,-650.59573
371,0.00023333333333333333,-650.48563
372,3.3333333333333335e-05,-650.47532
373,6.666666666666667e-05,-650.42953
374,3.3333333333333335e-05,-650.40226
375,6.666666666666667e-05,-650.36367
376,3.3333333333333335e-05,-650.33296
377,3.3333333333333335e-05,-650.31377
378,6.666666666666667e-05,-650.14545
379,3.3333333333333335e-05,-650.13139
380,3.3333333333333335e-05,-650.12639
381,3.3333333333333335e-05,-650.02267
382,3.3333333333333335e-05,-650.00642
383,3.3333333333333335e-05,-649.97195
384,0.0001,-649.9656
385,6.666666666666667e-05,-649.95373
386,3.3333333333333335e-05,-649.90204
387,0.0007333333333333333,-649.8806
388,6.666666666666667e-05,-649.87722
389,3.3333333333333335e-05,-649.84183
390,0.0001,-649.79834
391,3.3333333333333335e-05,-649.75464
392,6.666666666666667e-05,-649.68547
393,3.3333333333333335e-05,-649.52962
394,3.3333333333333335e-05,-649.49217
395,0.0003,-649.4647
396,0.0008,-649.43181
397,3.3333333333333335e-05,-649.4234
398,6.666666666666667e-05,-649.33945
399,0.0003,-649.28052
400,3.3333333333333335e-05,-649.25741
401,3.3333333333333335e-05,-649.23898
402,3.3333333333333335e-05,-649.23088
403,3.3333333333333335e-05,-649.22978
404,3.3333333333333335e-05,-649.22184
405,6.666666666666667e-05,-649.19051
406,6.666666666666667e-05,-649.10646
407,3.3333333333333335e-05,-649.10092
408,3.3333333333333335e-05,-649.01935
409,0.00016666666666666666,-648.97287
410,0.0001,-648.89324
411,3.3333333333333335e-05,-648.87585
412,3.3333333333333335e-05,-648.78216
413,3.3333333333333335e-05,-648.76093
414,3.3333333333333335e-05,-648.75454
415,3.3333333333333335e-05,-648.71118
416,3.3333333333333335e-05,-648.71103
417,3.3333333333333335e-05,-648.61235
418,6.666666666666667e-05,-648.51052
419,3.3333333333333335e-05,-648.41543
420,6.666666666666667e-05,-648.39981
421,6.666666666666667e-05,-648.35416
422,3.3333333333333335e-05,-648.29292
423,3.3333333333333335e-05,-648.25544
424,3.3333333333333335e-05,-648.24595
425,3.3333333333333335e-05,-648.16463
426,3.3333333333333335e-05,-648.14163
427,0.00016666666666666666,-648.12194
428,3.3333333333333335e-05,-648.11451
429,3.3333333333333335e-05,-648.06756
430,3.3333333333333335e-05,-648.05826
431,3.3333333333333335e-05,-648.04137
432,0.0003333333333333333,-647.92343
433,0.0001,-647.87361
434,6.666666666666667e-05,-647.82713
435,3.3333333333333335e-05,-647.81688
436,3.3333333333333335e-05,-647.74899
437,3.3333333333333335e-05,-647.71876
438,3.3333333333333335e-05,-647.67788
439,0.00013333333333333334,-647.67692
440,3.3333333333333335e-05,-647.58721
441,0.00013333333333333334,-647.50691
442,6.666666666666667e-05,-647.44067
443,3.3333333333333335e-05,-647.43853
444,3.3333333333333335e-05,-647.38781
445,6.666666666666667e-05,-647.3745
446,0.00016666666666666666,-647.35432
447,3.3333333333333335e-05,-647.30866
448,3.3333333333333335e-05,-647.25546
449,3.3333333333333335e-05,-647.24511
450,3.3333333333333335e-05,-647.23124
451,6.666666666666667e-05,-647.16765
452,3.3333333333333335e-05,-647.11783
453,6.666666666666667e-05,-647.1173
454,3.3333333333333335e-05,-647.10069
455,3.3333333333333335e-05,-647.09042
456,3.3333333333333335e-05,-647.08847
457,0.0001,-647.06132
458,3.3333333333333335e-05,-646.98096
459,3.3333333333333335e-05,-646.88987
460,0.0003,-646.87779
461,6.666666666666667e-05,-646.84499
462,0.0005333333333333334,-646.84481
463,3.3333333333333335e-05,-646.82763
464,3.3333333333333335e-05,-646.77848
465,6.666666666666667e-05,-646.77661
466,3.3333333333333335e-05,-646.67726
467,0.0001,-646.65193
468,6.666666666666667e-05,-646.63989
469,3.3333333333333335e-05,-646.60821
470,0.00016666666666666666,-646.42632
471,3.3333333333333335e-05,-646.41495
472,6.666666666666667e-05,-646.38262
473,3.3333333333333335e-05,-646.38063
474,3.3333333333333335e-05,-646.35794
475,0.0001,-646.24576
476,3.3333333333333335e-05,-646.13634
477,3.3333333333333335e-05,-646.09446
478,3.3333333333333335e-05,-646.01626
479,3.3333333333333335e-05,-645.98861
480,3.3333333333333335e-05,-645.95073
481,6.666666666666667e-05,-645.92849
482,3.3333333333333335e-05,-645.86777
483,0.0001,-645.86547
484,0.0002666666666666667,-645.84277
485,0.0004,-645.82415
486,3.3333333333333335e-05,-645.82266
487,3.3333333333333335e-05,-645.81646
488,3.3333333333333335e-05,-645.80689
489,3.3333333333333335e-05,-645.68394
490,6.666666666666667e-05,-645.67877
491,0.00016666666666666666,-645.67704
492,3.3333333333333335e-05,-645.66915
493,3.3333333333333335e-05,-645.64769
494,3.3333333333333335e-05,-645.5475
495,3.3333333333333335e-05,-645.48002
496,3.3333333333333335e-05,-645.47366
497,3.3333333333333335e-05,-645.46596
498,3.3333333333333335e-05,-645.40333
499,3.3333333333333335e-05,-645.38342
500,3.3333333333333335e-05,-645.29398
501,6.666666666666667e-05,-645.29049
502,3.3333333333333335e-05,-645.2652
503,3.3333333333333335e-05,-645.23705
504,6.666666666666667e-05,-645.1989
505,3.3333333333333335e-05,-645.17277
506,3.3333333333333335e-05,-645.16542
507,0.0005666666666666667,-645.15977
508,3.3333333333333335e-05,-645.15537
509,0.0001,-645.15171
510,3.3333333333333335e-05,-645.13685
511,6.666666666666667e-05,-645.12722
512,0.0002,-645.09318
513,3.3333333333333335e-05,-645.02193
514,0.0001,-645.01635
515,3.3333333333333335e-05,-644.96849
516,3.3333333333333335e-05,-644.94047
517,3.3333333333333335e-05,-644.90573
518,3.3333333333333335e-05,-644.82998
519,3.3333333333333335e-05,-644.82718
520,3.3333333333333335e-05,-644.81117
521,6.666666666666667e-05,-644.71354
522,0.00036666666666666667,-644.70958
523,6.666666666666667e-05,-644.65634
524,3.3333333333333335e-05,-644.65425
525,3.3333333333333335e-05,-644.64617
526,3.3333333333333335e-05,-644.60902
527,0.00046666666666666666,-644.573
528,3.3333333333333335e-05,-644.5047
529,3.3333333333333335e-05,-644.49982
530,3.3333333333333335e-05,-644.49969
531,0.0007666666666666667,-644.44283
532,0.00013333333333333334,-644.42905
533,6.666666666666667e-05,-644.39695
534,3.3333333333333335e-05,-644.38262
535,3.3333333333333335e-05,-644.34099
536,6.666666666666667e-05,-644.33902
537,3.3333333333333335e-05,-644.331
538,6.666666666666667e-05,-644.27305
539,3.3333333333333335e-05,-644.22857
540,0.0007666666666666667,-644.11412
541,3.3333333333333335e-05,-644.10507
542,3.3333333333333335e-05,-644.07813
543,3.3333333333333335e-05,-644.04199
544,3.3333333333333335e-05,-644.0251
545,6.666666666666667e-05,-644.01434
546,0.0002,-643.96939
547,3.3333333333333335e-05,-643.96247
548,3.3333333333333335e-05,-643.83749
549,3.3333333333333335e-05,-643.79104
550,0.00013333333333333334,-643.77801
551,3.3333333333333335e-05,-643.68454
552,3.3333333333333335e-05,-643.67627
553,3.3333333333333335e-05,-643.62818
554,3.3333333333333335e-05,-643.60778
555,6.666666666666667e-05,-643.58269
556,6.666666666666667e-05,-643.58124
557,6.666666666666667e-05,-643.56504
558,0.00013333333333333334,-643.47704
559,3.3333333333333335e-05,-643.38824
560,3.3333333333333335e-05,-643.35672
561,3.3333333333333335e-05,-643.34299
562,3.3333333333333335e-05,-643.30425
563,3.3333333333333335e-05,-643.27825
564,6.666666666666667e-05,-643.25208
565,3.3333333333333335e-05,-643.25101
566,3.3333333333333335e-05,-643.22631
567,3.3333333333333335e-05,-643.21924
568,3.3333333333333335e-05,-643.19671
569,3.3333333333333335e-05,-643.1964
570,3.3333333333333335e-05,-643.17343
571,3.3333333333333335e-05,-643.16484
572,0.00013333333333333334,-643.11474
573,3.3333333333333335e-05,-643.0637
574,3.3333333333333335e-05,-643.04273
575,0.00016666666666666666,-643.01753
576,3.3333333333333335e-05,-643.00976
577,0.00016666666666666666,-642.99337
578,3.3333333333333335e-05,-642.91673
579,3.3333333333333335e-05,-642.86382
580,3.3333333333333335e-05,-642.85418
581,6.666666666666667e-05,-642.81139
582,3.3333333333333335e-05,-642.80684
583,3.3333333333333335e-05,-642.77868
584,3.3333333333333335e-05,-642.76543
585,0.0001,-642.7502
586,3.3333333333333335e-05,-642.69858
587,3.3333333333333335e-05,-642.69582
588,3.3333333333333335e-05,-642.69552
589,3.3333333333333335e-05,-642.67564
590,0.006266666666666667,-642.66279
591,0.0002666666666666667,-642.62997
592,6.666666666666667e-05,-642.59713
593,3.3333333333333335e-05,-642.53873
594,3.3333333333333335e-05,-642.52094
595,3.3333333333333335e-05,-642.51171
596,3.3333333333333335e-05,-642.47882
597,6.666666666666667e-05,-642.47055
598,0.00023333333333333333,-642.40267
599,3.3333333333333335e-05,-642.36033
600,3.3333333333333335e-05,-642.32213
601,0.00013333333333333334,-642.31094
602,6.666666666666667e-05,-642.2849
603,3.3333333333333335e-05,-642.23068
604,3.3333333333333335e-05,-642.15009
605,0.0008333333333333334,-642.09219
606,3.3333333333333335e-05,-642.05729
607,3.3333333333333335e-05,-642.03022
608,6.666666666666667e-05,-642.02533
609,0.00016666666666666666,-642.01104
610,3.3333333333333335e-05,-641.98858
611,3.3333333333333335e-05,-641.95925
612,0.0001,-641.93166
613,0.00016666666666666666,-641.84106
614,3.3333333333333335e-05,-641.83342
615,0.0001,-641.81981
616,3.3333333333333335e-05,-641.8135
617,3.3333333333333335e-05,-641.8115
618,6.666666666666667e-05,-641.79047
619,6.666666666666667e-05,-641.75051
620,0.0002,-641.72038
621,3.3333333333333335e-05,-641.59537
622,3.3333333333333335e-05,-641.56537
623,3.3333333333333335e-05,-641.51719
624,0.0002666666666666667,-641.50824
625,0.00036666666666666667,-641.48344
626,0.00013333333333333334,-641.4031
627,3.3333333333333335e-05,-641.39468
628,3.3333333333333335e-05,-641.38931
629,3.3333333333333335e-05,-641.35964
630,0.0007,-641.35411
631,6.666666666666667e-05,-641.33362
632,6.666666666666667e-05,-641.32936
633,3.3333333333333335e-05,-641.28602
634,6.666666666666667e-05,-641.27259
635,6.666666666666667e-05,-641.24674
636,3.3333333333333335e-05,-641.19433
637,0.0001,-641.18936
638,6.666666666666667e-05,-641.17862
639,3.3333333333333335e-05,-641.09702
640,3.3333333333333335e-05,-641.0635
641,3.3333333333333335e-05,-640.96972
642,0.00013333333333333334,-640.92666
643,3.3333333333333335e-05,-640.92244
644,6.666666666666667e-05,-640.91266
645,0.0001,-640.84673
646,3.3333333333333335e-05,-640.8429
647,3.3333333333333335e-05,-640.82726
648,0.00013333333333333334,-640.79733
649,3.3333333333333335e-05,-640.76173
650,6.666666666666667e-05,-640.72998
651,3.3333333333333335e-05,-640.71369
652,3.3333333333333335e-05,-640.66307
653,3.3333333333333335e-05,-640.65451
654,0.0001,-640.62545
655,0.0001,-640.59659
656,3.3333333333333335e-05,-640.56835
657,0.003033333333333333,-640.53963
658,3.3333333333333335e-05,-640.51397
659,3.3333333333333335e-05,-640.5015
660,0.00013333333333333334,-640.47214
661,0.0002,-640.45167
662,6.666666666666667e-05,-640.4301
663,3.3333333333333335e-05,-640.39423
664,3.3333333333333335e-05,-640.38877
665,3.3333333333333335e-05,-640.32871
666,0.00016666666666666666,-640.30371
667,3.3333333333333335e-05,-640.28803
668,3.3333333333333335e-05,-640.23986
669,3.3333333333333335e-05,-640.17904
670,3.3333333333333335e-05,-640.1452
671,0.0006333333333333333,-640.12074
672,3.3333333333333335e-05,-640.09808
673,6.666666666666667e-05,-640.09229
674,0.00013333333333333334,-640.07587
675,3.3333333333333335e-05,-640.07202
676,3.3333333333333335e-05,-640.04459
677,3.3333333333333335e-05,-640.03248
678,6.666666666666667e-05,-639.98341
679,0.00016666666666666666,-639.98073
680,6.666666666666667e-05,-639.95348
681,6.666666666666667e-05,-639.90393
682,6.666666666666667e-05,-639.89836
683,6.666666666666667e-05,-639.89303
684,3.3333333333333335e-05,-639.87907
685,3.3333333333333335e-05,-639.87869
686,3.3333333333333335e-05,-639.85062
687,6.666666666666667e-05,-639.84454
688,3.3333333333333335e-05,-639.81812
689,3.3333333333333335e-05,-639.79969
690,3.3333333333333335e-05,-639.78233
691,3.3333333333333335e-05,-639.77759
692,3.3333333333333335e-05,-639.77386
693,3.3333333333333335e-05,-639.77111
694,3.3333333333333335e-05,-639.7488
695,3.3333333333333335e-05,-639.72131
696,0.0005666666666666667,-639.71715
697,3.3333333333333335e-05,-639.71655
698,0.0001,-639.71492
699,0.00036666666666666667,-639.65824
700,3.3333333333333335e-05,-639.6572
701,3.3333333333333335e-05,-639.65219
702,0.00013333333333333334,-639.65115
703,3.3333333333333335e-05,-639.62717
704,3.3333333333333335e-05,-639.61983
705,3.3333333333333335e-05,-639.59035
706,6.666666666666667e-05,-639.58653
707,3.3333333333333335e-05,-639.58038
708,3.3333333333333335e-05,-639.55539
709,0.0001,-639.48838
710,3.3333333333333335e-05,-639.4817
711,3.3333333333333335e-05,-639.4564
712,0.0001,-639.44866
713,0.00023333333333333333,-639.44692
714,0.00016666666666666666,-639.44274
715,3.3333333333333335e-05,-639.44184
716,3.3333333333333335e-05,-639.41503
717,3.3333333333333335e-05,-639.38798
718,3.3333333333333335e-05,-639.30099
719,3.3333333333333335e-05,-639.29692
720,3.3333333333333335e-05,-639.28022
721,3.3333333333333335e-05,-639.25835
722,0.0001,-639.25037
723,0.0001,-639.22878
724,3.3333333333333335e-05,-639.21065
725,0.00046666666666666666,-639.20921
726,0.0019,-639.18894
727,6.666666666666667e-05,-639.08909
728,3.3333333333333335e-05,-639.04677
729,3.3333333333333335e-05,-638.98873
730,3.3333333333333335e-05,-638.96105
731,3.3333333333333335e-05,-638.91999
732,6.666666666666667e-05,-638.88489
733,3.3333333333333335e-05,-638.85741
734,3.3333333333333335e-05,-638.83939
735,3.3333333333333335e-05,-638.78014
736,0.00046666666666666666,-638.75858
737,3.3333333333333335e-05,-638.7534
738,3.3333333333333335e-05,-638.69446
739,0.00046666666666666666,-638.66813
740,3.3333333333333335e-05,-638.65057
741,0.00023333333333333333,-638.63802
742,3.3333333333333335e-05,-638.63449
743,6.666666666666667e-05,-638.63379
744,6.666666666666667e-05,-638.55741
745,3.3333333333333335e-05,-638.54945
746,6.666666666666667e-05,-638.45632
747,3.3333333333333335e-05,-638.4038
748,3.3333333333333335e-05,-638.38491
749,6.666666666666667e-05,-638.36916
