,prob,eng
320,3.3333333333333335e-05,-639.51769
321,3.3333333333333335e-05,-639.50457
322,0.00013333333333333334,-639.4564
323,3.3333333333333335e-05,-639.44866
324,3.3333333333333335e-05,-639.44821
325,3.3333333333333335e-05,-639.44692
326,3.3333333333333335e-05,-639.44274
327,3.3333333333333335e-05,-639.44184
328,3.3333333333333335e-05,-639.41346
329,0.0002,-639.28818
330,0.00016666666666666666,-639.25935
331,3.3333333333333335e-05,-639.19621
332,3.3333333333333335e-05,-639.16186
333,0.0001,-639.13913
334,3.3333333333333335e-05,-638.98644
335,3.3333333333333335e-05,-638.98319
336,6.666666666666667e-05,-638.97797
337,3.3333333333333335e-05,-638.9132
338,0.0001,-638.88489
339,3.3333333333333335e-05,-638.88032
340,3.3333333333333335e-05,-638.87976
341,3.3333333333333335e-05,-638.83939
342,3.3333333333333335e-05,-638.73704
343,3.3333333333333335e-05,-638.70408
344,3.3333333333333335e-05,-638.67854
345,0.0007666666666666667,-638.54185
346,3.3333333333333335e-05,-638.41447
347,3.3333333333333335e-05,-638.4038
348,6.666666666666667e-05,-638.40046
349,0.00013333333333333334,-638.32692
350,6.666666666666667e-05,-638.30587
351,3.3333333333333335e-05,-638.27198
352,3.3333333333333335e-05,-638.21847
353,6.666666666666667e-05,-638.21522
354,0.00023333333333333333,-638.21225
355,3.3333333333333335e-05,-638.21024
356,3.3333333333333335e-05,-638.21006
357,6.666666666666667e-05,-638.09433
358,6.666666666666667e-05,-638.08437
359,3.3333333333333335e-05,-638.07616
360,0.0008666666666666666,-637.94897
361,0.0001,-637.94282
362,3.3333333333333335e-05,-637.93826
363,3.3333333333333335e-05,-637.81579
364,3.3333333333333335e-05,-637.71614
365,3.3333333333333335e-05,-637.69457
366,3.3333333333333335e-05,-637.66696
367,3.3333333333333335e-05,-637.6517
368,0.0001,-637.64856
369,3.3333333333333335e-05,-637.56716
370,3.3333333333333335e-05,-637.51368
371,3.3333333333333335e-05,-637.5115
372,3.3333333333333335e-05,-637.35249
373,6.666666666666667e-05,-637.29421
374,0.0001,-637.26326
375,3.3333333333333335e-05,-637.24
376,0.00013333333333333334,-637.23654
377,3.3333333333333335e-05,-637.20207
378,6.666666666666667e-05,-637.13892
379,6.666666666666667e-05,-637.0306
380,6.666666666666667e-05,-636.98431
381,3.3333333333333335e-05,-636.78438
382,3.3333333333333335e-05,-636.72819
383,3.3333333333333335e-05,-636.70911
384,3.3333333333333335e-05,-636.6655
385,0.0005,-636.63449
386,3.3333333333333335e-05,-636.55786
387,6.666666666666667e-05,-636.49778
388,3.3333333333333335e-05,-636.35587
389,3.3333333333333335e-05,-636.28492
390,6.666666666666667e-05,-636.17903
391,3.3333333333333335e-05,-636.15557
392,3.3333333333333335e-05,-636.09188
393,0.0001,-636.05531
394,3.3333333333333335e-05,-636.0201
395,6.666666666666667e-05,-635.98987
396,3.3333333333333335e-05,-635.9577
397,3.3333333333333335e-05,-635.94558
398,3.3333333333333335e-05,-635.87057
399,3.3333333333333335e-05,-635.79875
400,6.666666666666667e-05,-635.66938
401,3.3333333333333335e-05,-635.55898
402,3.3333333333333335e-05,-635.52624
403,0.00013333333333333334,-635.50077
404,3.3333333333333335e-05,-635.49825
405,6.666666666666667e-05,-635.48297
406,6.666666666666667e-05,-635.47636
407,3.3333333333333335e-05,-635.39039
408,3.3333333333333335e-05,-635.3589
409,3.3333333333333335e-05,-635.33768
410,0.00023333333333333333,-635.20712
411,3.3333333333333335e-05,-635.14082
412,0.0001,-635.11729
413,3.3333333333333335e-05,-635.06415
414,6.666666666666667e-05,-635.05563
415,6.666666666666667e-05,-635.05404
416,6.666666666666667e-05,-634.96507
417,3.3333333333333335e-05,-634.95845
418,3.3333333333333335e-05,-634.77818
419,0.0002,-634.75813
420,3.3333333333333335e-05,-634.73412
421,3.3333333333333335e-05,-634.7071
422,3.3333333333333335e-05,-634.69025
423,0.0004,-634.68154
424,6.666666666666667e-05,-634.66199
425,0.00013333333333333334,-634.55517
426,3.3333333333333335e-05,-634.4925
427,3.3333333333333335e-05,-634.48965
428,3.3333333333333335e-05,-634.47205
429,6.666666666666667e-05,-634.46513
430,3.3333333333333335e-05,-634.46008
431,3.3333333333333335e-05,-634.29983
432,6.666666666666667e-05,-634.2251
433,3.3333333333333335e-05,-634.18851
434,3.3333333333333335e-05,-634.17995
435,3.3333333333333335e-05,-634.178
436,3.3333333333333335e-05,-634.15537
437,3.3333333333333335e-05,-634.11327
438,3.3333333333333335e-05,-634.10143
439,0.00023333333333333333,-634.06643
440,6.666666666666667e-05,-634.06152
441,3.3333333333333335e-05,-634.05617
442,0.00013333333333333334,-634.0526
443,3.3333333333333335e-05,-634.0316
444,3.3333333333333335e-05,-633.98638
445,6.666666666666667e-05,-633.97202
446,0.00013333333333333334,-633.78313
447,3.3333333333333335e-05,-633.71424
448,3.3333333333333335e-05,-633.6815
449,3.3333333333333335e-05,-633.60831
450,3.3333333333333335e-05,-633.59683
451,3.3333333333333335e-05,-633.57158
452,3.3333333333333335e-05,-633.55373
453,3.3333333333333335e-05,-633.51739
454,3.3333333333333335e-05,-633.51248
455,3.3333333333333335e-05,-633.38049
456,3.3333333333333335e-05,-633.34975
457,3.3333333333333335e-05,-633.28212
458,0.014466666666666666,-633.27529
459,3.3333333333333335e-05,-633.27318
460,3.3333333333333335e-05,-633.25461
461,0.00013333333333333334,-633.21755
462,0.0001,-633.18571
463,6.666666666666667e-05,-633.14614
464,0.0004333333333333333,-633.04155
465,0.00023333333333333333,-633.00848
466,6.666666666666667e-05,-632.98788
467,3.3333333333333335e-05,-632.97793
468,3.3333333333333335e-05,-632.9205
469,3.3333333333333335e-05,-632.90174
470,3.3333333333333335e-05,-632.87974
471,3.3333333333333335e-05,-632.87939
472,3.3333333333333335e-05,-632.86584
473,3.3333333333333335e-05,-632.83878
474,3.3333333333333335e-05,-632.78563
475,0.00013333333333333334,-632.7631
476,3.3333333333333335e-05,-632.74215
477,3.3333333333333335e-05,-632.72936
478,6.666666666666667e-05,-632.71064
479,0.00016666666666666666,-632.69249
480,6.666666666666667e-05,-632.66414
481,0.00016666666666666666,-632.65886
482,6.666666666666667e-05,-632.62404
483,3.3333333333333335e-05,-632.60697
484,3.3333333333333335e-05,-632.54705
485,3.3333333333333335e-05,-632.53688
486,3.3333333333333335e-05,-632.51803
487,3.3333333333333335e-05,-632.51603
488,6.666666666666667e-05,-632.49432
489,3.3333333333333335e-05,-632.4753
490,0.00013333333333333334,-632.43933
491,3.3333333333333335e-05,-632.40934
492,3.3333333333333335e-05,-632.35715
493,3.3333333333333335e-05,-632.19681
494,3.3333333333333335e-05,-632.14778
495,3.3333333333333335e-05,-632.12598
496,3.3333333333333335e-05,-632.01188
497,3.3333333333333335e-05,-631.97769
498,0.00013333333333333334,-631.96488
499,6.666666666666667e-05,-631.80892
500,3.3333333333333335e-05,-631.67603
501,6.666666666666667e-05,-631.67065
502,0.00013333333333333334,-631.61834
503,3.3333333333333335e-05,-631.59115
504,0.0008,-631.57493
505,3.3333333333333335e-05,-631.52403
506,0.0001,-631.51417
507,0.00016666666666666666,-631.50854
508,3.3333333333333335e-05,-631.49485
509,0.0001,-631.46876
510,3.3333333333333335e-05,-631.43522
511,3.3333333333333335e-05,-631.36093
512,6.666666666666667e-05,-631.3412
513,6.666666666666667e-05,-631.33886
514,3.3333333333333335e-05,-631.32242
515,6.666666666666667e-05,-631.28699
516,0.00016666666666666666,-631.27188
517,3.3333333333333335e-05,-631.27104
518,6.666666666666667e-05,-631.26644
519,3.3333333333333335e-05,-631.25124
520,3.3333333333333335e-05,-631.23056
521,3.3333333333333335e-05,-631.22889
522,3.3333333333333335e-05,-631.11327
523,6.666666666666667e-05,-631.11116
524,3.3333333333333335e-05,-631.0864
525,3.3333333333333335e-05,-631.03594
526,3.3333333333333335e-05,-631.0043
527,3.3333333333333335e-05,-630.97651
528,3.3333333333333335e-05,-630.96017
529,3.3333333333333335e-05,-630.93069
530,3.3333333333333335e-05,-630.92515
531,3.3333333333333335e-05,-630.88799
532,3.3333333333333335e-05,-630.86921
533,3.3333333333333335e-05,-630.86621
534,3.3333333333333335e-05,-630.79989
535,3.3333333333333335e-05,-630.79638
536,3.3333333333333335e-05,-630.72976
537,3.3333333333333335e-05,-630.68557
538,3.3333333333333335e-05,-630.6641
539,0.0005,-630.59761
540,3.3333333333333335e-05,-630.57391
541,3.3333333333333335e-05,-630.56753
542,3.3333333333333335e-05,-630.52737
543,3.3333333333333335e-05,-630.52248
544,3.3333333333333335e-05,-630.49761
545,0.00016666666666666666,-630.47238
546,3.3333333333333335e-05,-630.42715
547,3.3333333333333335e-05,-630.41581
548,0.00016666666666666666,-630.40139
549,6.666666666666667e-05,-630.39982
550,6.666666666666667e-05,-630.31998
551,3.3333333333333335e-05,-630.2897
552,0.00013333333333333334,-630.18353
553,6.666666666666667e-05,-630.11588
554,6.666666666666667e-05,-630.11375
555,3.3333333333333335e-05,-630.08051
556,3.3333333333333335e-05,-630.05934
557,0.0001,-630.02343
558,6.666666666666667e-05,-629.98215
559,3.3333333333333335e-05,-629.92117
560,3.3333333333333335e-05,-629.87088
561,3.3333333333333335e-05,-629.79705
562,3.3333333333333335e-05,-629.76123
563,3.3333333333333335e-05,-629.75155
564,3.3333333333333335e-05,-629.66794
565,3.3333333333333335e-05,-629.63733
566,3.3333333333333335e-05,-629.62062
567,6.666666666666667e-05,-629.49344
568,6.666666666666667e-05,-629.49022
569,6.666666666666667e-05,-629.45349
570,3.3333333333333335e-05,-629.39117
571,3.3333333333333335e-05,-629.33899
572,0.0001,-629.32857
573,6.666666666666667e-05,-629.29325
574,3.3333333333333335e-05,-629.2785
575,0.00013333333333333334,-629.25757
576,3.3333333333333335e-05,-629.20347
577,3.3333333333333335e-05,-629.07961
578,3.3333333333333335e-05,-629.0782
579,3.3333333333333335e-05,-629.07544
580,0.0001,-629.05322
581,0.00016666666666666666,-629.05208
582,3.3333333333333335e-05,-629.05014
583,3.3333333333333335e-05,-629.03696
584,6.666666666666667e-05,-629.03143
585,3.3333333333333335e-05,-629.02787
586,3.3333333333333335e-05,-629.01864
587,0.0004,-628.99138
588,3.3333333333333335e-05,-628.9262
589,3.3333333333333335e-05,-628.85955
590,0.0001,-628.84543
591,0.0003,-628.82365
592,6.666666666666667e-05,-628.79484
593,0.00013333333333333334,-628.79162
594,3.3333333333333335e-05,-628.77842
595,3.3333333333333335e-05,-628.74227
596,0.00016666666666666666,-628.73544
597,3.3333333333333335e-05,-628.73284
598,0.0001,-628.7226
599,3.3333333333333335e-05,-628.71124
600,0.0001,-628.70452
601,3.3333333333333335e-05,-628.67553
602,3.3333333333333335e-05,-628.63265
603,0.00016666666666666666,-628.57571
604,6.666666666666667e-05,-628.55497
605,6.666666666666667e-05,-628.51962
606,0.00023333333333333333,-628.49929
607,3.3333333333333335e-05,-628.47662
608,0.0001,-628.46653
609,6.666666666666667e-05,-628.42034
610,6.666666666666667e-05,-628.31203
611,3.3333333333333335e-05,-628.23735
612,0.0001,-628.23396
613,0.0001,-628.21842
614,3.3333333333333335e-05,-628.18822
615,6.666666666666667e-05,-628.09593
616,3.3333333333333335e-05,-628.06073
617,3.3333333333333335e-05,-628.05153
618,3.3333333333333335e-05,-628.03557
619,6.666666666666667e-05,-627.99047
620,3.3333333333333335e-05,-627.98337
621,6.666666666666667e-05,-627.92651
622,3.3333333333333335e-05,-627.90625
623,6.666666666666667e-05,-627.88995
624,0.0002666666666666667,-627.88734
625,0.00013333333333333334,-627.88717
626,6.666666666666667e-05,-627.81988
627,3.3333333333333335e-05,-627.79837
628,3.3333333333333335e-05,-627.71934
629,6.666666666666667e-05,-627.69423
630,6.666666666666667e-05,-627.56597
631,6.666666666666667e-05,-627.5429
632,0.0001,-627.51921
633,3.3333333333333335e-05,-627.50652
634,3.3333333333333335e-05,-627.48109
635,3.3333333333333335e-05,-627.46299
636,3.3333333333333335e-05,-627.45547
637,6.666666666666667e-05,-627.44365
638,6.666666666666667e-05,-627.42944
639,3.3333333333333335e-05,-627.4243
640,3.3333333333333335e-05,-627.41519
641,6.666666666666667e-05,-627.39298
642,3.3333333333333335e-05,-627.385
643,3.3333333333333335e-05,-627.32098
644,3.3333333333333335e-05,-627.29598
645,3.3333333333333335e-05,-627.29305
646,6.666666666666667e-05,-627.21793
647,3.3333333333333335e-05,-627.19487
648,0.00016666666666666666,-627.18616
649,3.3333333333333335e-05,-627.1545
650,3.3333333333333335e-05,-627.11535
651,3.3333333333333335e-05,-627.10448
652,3.3333333333333335e-05,-627.08132
653,0.00013333333333333334,-627.07922
654,3.3333333333333335e-05,-627.03659
655,3.3333333333333335e-05,-627.02541
656,0.0001,-627.01688
657,0.0001,-627.01377
658,3.3333333333333335e-05,-626.97463
659,3.3333333333333335e-05,-626.94903
660,3.3333333333333335e-05,-626.88665
661,3.3333333333333335e-05,-626.79757
662,6.666666666666667e-05,-626.77775
663,3.3333333333333335e-05,-626.75075
664,3.3333333333333335e-05,-626.73273
665,0.001,-626.70781
666,3.3333333333333335e-05,-626.69252
667,3.3333333333333335e-05,-626.57292
668,3.3333333333333335e-05,-626.57089
669,6.666666666666667e-05,-626.52682
670,6.666666666666667e-05,-626.44938
671,0.00016666666666666666,-626.39811
672,3.3333333333333335e-05,-626.38883
673,6.666666666666667e-05,-626.37649
674,3.3333333333333335e-05,-626.36528
675,6.666666666666667e-05,-626.32976
676,3.3333333333333335e-05,-626.32389
677,3.3333333333333335e-05,-626.31928
678,0.00013333333333333334,-626.26282
679,3.3333333333333335e-05,-626.24743
680,3.3333333333333335e-05,-626.23385
681,3.3333333333333335e-05,-626.22483
682,3.3333333333333335e-05,-626.21764
683,6.666666666666667e-05,-626.16902
684,6.666666666666667e-05,-626.15996
685,0.0001,-626.1128
686,3.3333333333333335e-05,-626.08613
687,6.666666666666667e-05,-626.0657
688,0.0001,-626.02698
689,3.3333333333333335e-05,-626.00103
690,0.0010333333333333334,-625.99353
691,3.3333333333333335e-05,-625.96082
692,3.3333333333333335e-05,-625.95214
693,3.3333333333333335e-05,-625.93559
694,3.3333333333333335e-05,-625.9027
695,3.3333333333333335e-05,-625.87633
696,3.3333333333333335e-05,-625.85736
697,0.0001,-625.84914
698,6.666666666666667e-05,-625.84003
699,3.3333333333333335e-05,-625.81004
700,3.3333333333333335e-05,-625.80938
701,3.3333333333333335e-05,-625.78475
702,3.3333333333333335e-05,-625.78374
703,3.3333333333333335e-05,-625.7229
704,3.3333333333333335e-05,-625.70515
705,3.3333333333333335e-05,-625.70417
706,3.3333333333333335e-05,-625.66513
707,3.3333333333333335e-05,-625.63707
708,3.3333333333333335e-05,-625.6356
709,3.3333333333333335e-05,-625.62141
710,6.666666666666667e-05,-625.6015
711,0.00016666666666666666,-625.58757
712,0.015466666666666667,-625.55345
713,6.666666666666667e-05,-625.51047
714,0.00013333333333333334,-625.49107
715,3.3333333333333335e-05,-625.48325
716,3.3333333333333335e-05,-625.47475
717,3.3333333333333335e-05,-625.46005
718,3.3333333333333335e-05,-625.44108
719,3.3333333333333335e-05,-625.43715
720,6.666666666666667e-05,-625.37894
721,3.3333333333333335e-05,-625.37689
722,3.3333333333333335e-05,-625.3697
723,3.3333333333333335e-05,-625.36228
724,3.3333333333333335e-05,-625.33223
725,3.3333333333333335e-05,-625.28376
726,3.3333333333333335e-05,-625.2834
727,3.3333333333333335e-05,-625.2071
728,6.666666666666667e-05,-625.19
729,0.0001,-625.17167
730,3.3333333333333335e-05,-625.16224
731,0.0001,-625.15625
732,3.3333333333333335e-05,-625.1146
733,3.3333333333333335e-05,-625.11412
734,3.3333333333333335e-05,-625.10728
735,3.3333333333333335e-05,-625.10276
736,0.00016666666666666666,-625.07914
737,3.3333333333333335e-05,-625.02333
738,0.0001,-624.99256
